Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Nevada,US,37.78436681,-117.6319999,28/03/2020,0,0,0
Massachusetts,US,42.6687626,-70.94687179,28/03/2020,472,3,0
New Jersey,US,40.78681335,-74.24657979,28/03/2020,1086,7,0
New York,US,44.11630765,-73.77297842,28/03/2020,5,0,0
Vermont,US,44.72736416,-71.73579864,28/03/2020,0,0,0
Virginia,US,37.93357639,-76.94230311,28/03/2020,0,0,0
Kentucky,US,37.69241417,-83.95956369,28/03/2020,0,0,0
Alabama,US,34.04567266,-86.04051873,28/03/2020,6,0,0
Nevada,US,39.98100864,-116.2683204,28/03/2020,0,0,0
Louisiana,US,30.72985248,-92.39915924,28/03/2020,4,0,0
Georgia,US,32.15328841,-81.8870105,28/03/2020,0,0,0
Alaska,US,64.80726247,-146.5692662,28/03/2020,19,0,0
Virginia,US,38.83677558,-77.27565836,28/03/2020,156,2,0
Virginia,US,38.85157547,-77.2977964,28/03/2020,0,0,0
Connecticut,US,41.26809896,-73.3881171,28/03/2020,908,20,0
Ohio,US,39.75107189,-82.63088163,28/03/2020,14,0,0
South Carolina,US,34.39287073,-81.1195624,28/03/2020,4,0,0
South Dakota,US,43.23929297,-103.5275691,28/03/2020,0,0,0
Montana,US,46.33478338,-104.4183565,28/03/2020,0,0,0
Texas,US,31.25350609,-96.93630086,28/03/2020,1,0,0
Virginia,US,38.88485255,-77.17560759,28/03/2020,0,0,0
Georgia,US,34.86430205,-84.316964,28/03/2020,3,0,0
Texas,US,33.59564294,-96.10751083,28/03/2020,1,0,0
Minnesota,US,43.67381499,-93.94787458,28/03/2020,1,0,0
South Dakota,US,45.07082625,-99.14535601,28/03/2020,1,0,0
Arkansas,US,35.14719007,-92.33717519,28/03/2020,29,0,0
Virginia,US,38.73564842,-77.80647472,28/03/2020,6,0,0
Alabama,US,33.72076938,-87.73886638,28/03/2020,0,0,0
Georgia,US,33.41357794,-84.49089434,28/03/2020,25,2,0
Illinois,US,39.00072038,-89.02452658,28/03/2020,1,0,0
Indiana,US,39.63684962,-85.17797541,28/03/2020,4,1,0
Iowa,US,42.86271799,-91.8441231,28/03/2020,2,0,0
Kentucky,US,38.0368225,-84.45576892,28/03/2020,28,2,0
Ohio,US,39.56021306,-83.4562016,28/03/2020,1,0,0
Pennsylvania,US,39.92041012,-79.64291195,28/03/2020,10,0,0
Tennessee,US,35.19615831,-89.41399032,28/03/2020,4,0,0
Texas,US,29.87788372,-96.92076062,28/03/2020,1,0,0
West Virginia,US,38.02974928,-81.08286634,28/03/2020,0,0,0
Tennessee,US,36.38128818,-84.92870012,28/03/2020,0,0,0
Montana,US,47.26331584,-109.2245206,28/03/2020,0,0,0
Washington,US,48.4711431,-118.5154041,28/03/2020,1,0,0
Minnesota,US,43.67394126,-92.08980382,28/03/2020,5,0,0
Nebraska,US,40.52458567,-97.59646937,28/03/2020,0,0,0
Kansas,US,38.04340344,-100.7381938,28/03/2020,0,0,0
Texas,US,32.74281316,-100.4019302,28/03/2020,0,0,0
Florida,US,29.45933576,-81.31508595,28/03/2020,13,0,0
Montana,US,48.29575866,-114.0520569,28/03/2020,6,0,0
Kentucky,US,38.36758311,-83.69657514,28/03/2020,0,0,0
South Carolina,US,34.02361754,-79.70189312,28/03/2020,12,3,0
Wisconsin,US,45.84963535,-88.39804137,28/03/2020,0,0,0
Georgia,US,34.26268279,-85.21577392,28/03/2020,27,1,0
Indiana,US,38.32117957,-85.90385377,28/03/2020,13,0,0
Iowa,US,43.0600053,-92.78940097,28/03/2020,0,0,0
Kentucky,US,37.56213922,-82.74750924,28/03/2020,0,0,0
Texas,US,34.07227468,-101.3031546,28/03/2020,0,0,0
Virginia,US,36.9302126,-80.36738849,28/03/2020,0,0,0
Virginia,US,37.84157909,-78.27715475,28/03/2020,3,0,0
Texas,US,33.97308618,-99.7767797,28/03/2020,0,0,0
Wisconsin,US,43.75354908,-88.48885325,28/03/2020,20,1,0
Illinois,US,40.59706922,-88.22350769,28/03/2020,0,0,0
Kansas,US,37.69200114,-99.88825298,28/03/2020,1,0,0
Pennsylvania,US,41.51095103,-79.23229292,28/03/2020,0,0,0
Wisconsin,US,45.66678019,-88.77084892,28/03/2020,0,0,0
Mississippi,US,31.18961454,-89.25832496,28/03/2020,18,0,0
Georgia,US,34.22604035,-84.1231513,28/03/2020,21,1,0
North Carolina,US,36.12859861,-80.25459052,28/03/2020,33,0,0
Texas,US,29.52704478,-95.77219463,28/03/2020,101,1,0
North Dakota,US,47.4571084,-98.88279923,28/03/2020,1,0,0
Indiana,US,40.12361933,-87.24217689,28/03/2020,1,0,0
Alabama,US,34.44235334,-87.84289505,28/03/2020,3,0,0
Arkansas,US,35.51202821,-93.89299569,28/03/2020,0,0,0
Florida,US,29.83791238,-84.82731662,28/03/2020,0,0,0
Georgia,US,34.37525597,-83.23159927,28/03/2020,2,0,0
Idaho,US,42.18332217,-111.8149666,28/03/2020,0,0,0
Illinois,US,37.99189086,-88.92567818,28/03/2020,1,0,0
Indiana,US,39.4142482,-85.06062647,28/03/2020,23,2,0
Iowa,US,42.73270384,-93.26256925,28/03/2020,0,0,0
Kansas,US,38.56443815,-95.28644341,28/03/2020,6,0,0
Kentucky,US,38.2379395,-84.87962551,28/03/2020,2,0,0
Louisiana,US,32.13675181,-91.67589857,28/03/2020,4,0,0
Maine,US,44.97330019,-70.44381045,28/03/2020,2,0,0
Massachusetts,US,42.58119713,-72.58602547,28/03/2020,39,2,0
Mississippi,US,31.47786634,-90.89672989,28/03/2020,3,0,0
Missouri,US,38.41127108,-91.07522826,28/03/2020,6,0,0
Nebraska,US,40.17636348,-98.95299073,28/03/2020,0,0,0
New York,US,44.59040891,-74.29926032,28/03/2020,5,0,0
North Carolina,US,36.081519,-78.28708884,28/03/2020,5,0,0
Ohio,US,39.96995815,-83.01115755,28/03/2020,222,2,0
Pennsylvania,US,39.92956518,-77.72157791,28/03/2020,7,0,0
Tennessee,US,35.15634626,-86.09201039,28/03/2020,3,0,0
Texas,US,33.17653242,-95.21917243,28/03/2020,0,0,0
Vermont,US,44.85627605,-72.91249563,28/03/2020,7,0,0
Virginia,US,36.99536167,-79.88023649,28/03/2020,1,0,0
Washington,US,46.53351425,-118.9018212,28/03/2020,12,0,0
Virginia,US,36.6831435,-76.93859681,28/03/2020,0,0,0
Maryland,US,39.47296601,-77.39999394,28/03/2020,22,0,0
Virginia,US,39.20172582,-78.25974949,28/03/2020,4,0,0
Virginia,US,38.2977863,-77.4922454,28/03/2020,1,0,0
Minnesota,US,43.67385583,-93.34884422,28/03/2020,0,0,0
Texas,US,31.70422788,-96.15072516,28/03/2020,0,0,0
Colorado,US,38.47362326,-105.4399667,28/03/2020,1,0,0
Idaho,US,44.22800938,-111.4809943,28/03/2020,1,0,0
Iowa,US,40.7454272,-95.60129045,28/03/2020,0,0,0
Wyoming,US,43.04183996,-108.6296893,28/03/2020,20,0,0
California,US,36.75733899,-119.6466953,28/03/2020,31,0,0
Texas,US,28.86751206,-99.10804207,28/03/2020,0,0,0
Nebraska,US,40.52993007,-100.3924658,28/03/2020,0,0,0
Arkansas,US,36.38177105,-91.81729127,28/03/2020,0,0,0
Georgia,US,33.79216944,-84.46319413,28/03/2020,373,12,0
Illinois,US,40.47289135,-90.20862357,28/03/2020,0,0,0
Indiana,US,41.0469907,-86.26252745,28/03/2020,1,0,0
Kentucky,US,36.55238827,-89.20140068,28/03/2020,0,0,0
New York,US,43.11363907,-74.41798804,28/03/2020,1,0,0
Ohio,US,41.60213491,-84.12571393,28/03/2020,2,0,0
Pennsylvania,US,39.92913544,-78.11163677,28/03/2020,0,0,0
Nebraska,US,40.17642064,-99.91247454,28/03/2020,0,0,0
Florida,US,30.57796289,-84.61915825,28/03/2020,1,0,0
Nebraska,US,40.26186809,-96.68946704,28/03/2020,1,0,0
Texas,US,32.74055318,-102.6353295,28/03/2020,1,0,0
Virginia,US,36.66601852,-80.91703124,28/03/2020,1,0,0
Illinois,US,37.76430935,-88.22953869,28/03/2020,0,0,0
Kentucky,US,38.75398691,-84.8558382,28/03/2020,0,0,0
Montana,US,45.54486106,-111.1692571,28/03/2020,46,0,0
Ohio,US,38.82708533,-82.31647569,28/03/2020,1,1,0
Texas,US,29.40167322,-94.90469073,28/03/2020,49,0,0
Nebraska,US,41.61703149,-102.3313973,28/03/2020,0,0,0
Colorado,US,39.59921777,-107.902708,28/03/2020,16,0,0
Montana,US,47.27545948,-107.0002351,28/03/2020,0,0,0
Nebraska,US,41.91428955,-98.99111827,28/03/2020,0,0,0
Oklahoma,US,36.3791334,-97.78265517,28/03/2020,0,0,0
Utah,US,37.85447192,-111.4418764,28/03/2020,0,0,0
Washington,US,46.43197502,-117.5454032,28/03/2020,0,0,0
Arkansas,US,34.57692074,-93.14921604,28/03/2020,20,0,0
Kentucky,US,37.6388668,-84.53289319,28/03/2020,0,0,0
Maryland,US,39.52786077,-79.27355126,28/03/2020,3,0,0
Oklahoma,US,34.70418038,-97.30811132,28/03/2020,2,0,0
Texas,US,33.17969345,-101.2984114,28/03/2020,0,0,0
Missouri,US,38.43947277,-91.50847147,28/03/2020,0,0,0
North Carolina,US,35.29373559,-81.17477045,28/03/2020,17,0,0
North Carolina,US,36.44667547,-76.69749701,28/03/2020,0,0,0
Kansas,US,38.99871131,-96.7577178,28/03/2020,0,0,0
Ohio,US,41.49952319,-81.17935342,28/03/2020,14,0,0
Idaho,US,44.06482372,-116.398376,28/03/2020,1,0,0
Michigan,US,43.02244215,-83.70589709,28/03/2020,110,5,0
New York,US,43.0022601,-78.19135193,28/03/2020,7,0,0
Alabama,US,31.09389027,-85.83572839,28/03/2020,0,0,0
Missouri,US,40.21097916,-94.40944419,28/03/2020,0,0,0
Mississippi,US,30.86259065,-88.64436789,28/03/2020,1,0,0
South Carolina,US,33.43443342,-79.33202141,28/03/2020,6,0,0
Indiana,US,38.30393723,-87.58054938,28/03/2020,4,0,0
Tennessee,US,35.99438059,-88.93358327,28/03/2020,2,0,0
Arizona,US,33.80190085,-110.8132779,28/03/2020,1,0,0
Florida,US,29.72856978,-82.79880657,28/03/2020,0,0,0
Tennessee,US,35.20222469,-87.03992678,28/03/2020,0,0,0
Virginia,US,37.31234791,-80.70636931,28/03/2020,0,0,0
Texas,US,30.31824095,-98.94676915,28/03/2020,0,0,0
Oregon,US,45.37160076,-120.2048869,28/03/2020,0,0,0
Georgia,US,34.69316688,-84.45802506,28/03/2020,0,0,0
West Virginia,US,38.9251277,-80.85952723,28/03/2020,0,0,0
Colorado,US,39.85646523,-105.5252597,28/03/2020,0,0,0
Montana,US,48.70513576,-112.9934235,28/03/2020,0,0,0
Florida,US,26.95635849,-81.18996211,28/03/2020,0,0,0
Michigan,US,43.98901072,-84.38774817,28/03/2020,2,0,0
Georgia,US,33.22879932,-82.61297636,28/03/2020,0,0,0
Texas,US,31.86942909,-101.5207776,28/03/2020,0,0,0
California,US,39.59875897,-122.3938452,28/03/2020,0,0,0
New Jersey,US,39.71581067,-75.13995546,28/03/2020,51,1,0
Virginia,US,37.40809042,-76.53524337,28/03/2020,6,0,0
Georgia,US,31.23279254,-81.53811412,28/03/2020,7,0,0
Michigan,US,46.40862701,-89.69377193,28/03/2020,1,1,0
Montana,US,46.3816474,-109.1768522,28/03/2020,0,0,0
North Dakota,US,46.94022281,-103.8465421,28/03/2020,0,0,0
Texas,US,28.65696592,-97.42760647,28/03/2020,0,0,0
Texas,US,29.45634206,-97.49424032,28/03/2020,0,0,0
Virginia,US,37.71714806,-77.90381514,28/03/2020,5,0,0
Minnesota,US,44.40849741,-92.7234195,28/03/2020,2,0,0
Idaho,US,42.96927962,-114.8108306,28/03/2020,0,0,0
Georgia,US,34.50487351,-84.87296253,28/03/2020,14,1,0
Wyoming,US,42.08798185,-104.3534743,28/03/2020,1,0,0
Nebraska,US,40.51481965,-99.83020279,28/03/2020,0,0,0
Kansas,US,38.91588178,-100.4829321,28/03/2020,1,0,0
Georgia,US,30.87454847,-84.23418364,28/03/2020,0,0,0
Oklahoma,US,35.0167709,-97.88339847,28/03/2020,2,0,0
New Hampshire,US,43.93779815,-71.82057197,28/03/2020,26,0,0
Arizona,US,32.93166885,-109.8882178,28/03/2020,2,0,0
Kansas,US,39.34987223,-99.88332493,28/03/2020,0,0,0
North Carolina,US,35.3506925,-83.83369267,28/03/2020,0,0,0
Tennessee,US,36.27469206,-83.51254721,28/03/2020,0,0,0
Colorado,US,40.10603347,-106.1178042,28/03/2020,2,0,0
Utah,US,38.98103848,-109.5704487,28/03/2020,0,0,0
North Dakota,US,47.92093639,-97.45450447,28/03/2020,0,0,0
Vermont,US,44.7975824,-73.29679772,28/03/2020,0,0,0
Michigan,US,44.69565625,-85.55585247,28/03/2020,5,0,0
Montana,US,46.4060522,-113.4414186,28/03/2020,0,0,0
Arkansas,US,34.29017991,-92.42320562,28/03/2020,3,0,0
Indiana,US,40.51587228,-85.65468702,28/03/2020,5,0,0
Kansas,US,37.56227336,-101.3079758,28/03/2020,0,0,0
Kentucky,US,38.64962758,-84.62415957,28/03/2020,0,0,0
Louisiana,US,31.59882456,-92.56124347,28/03/2020,1,0,0
Minnesota,US,45.93424769,-96.01139609,28/03/2020,0,0,0
Nebraska,US,41.91528587,-101.740701,28/03/2020,0,0,0
New Mexico,US,32.73911281,-108.3827845,28/03/2020,0,0,0
North Dakota,US,46.35821257,-101.6390013,28/03/2020,0,0,0
Oklahoma,US,36.796297,-97.78638765,28/03/2020,0,0,0
Oregon,US,44.49024544,-119.0068631,28/03/2020,1,0,0
South Dakota,US,45.1723937,-96.77002276,28/03/2020,0,0,0
Washington,US,47.20753737,-119.4500749,28/03/2020,44,1,0
West Virginia,US,39.10314817,-79.19440518,28/03/2020,0,0,0
Wisconsin,US,42.8671731,-90.7063218,28/03/2020,1,0,0
North Carolina,US,36.30337451,-78.65184241,28/03/2020,3,0,0
Michigan,US,43.29265605,-84.60505416,28/03/2020,2,0,0
Kentucky,US,36.72292505,-88.65143315,28/03/2020,0,0,0
Kansas,US,37.73836671,-100.4369088,28/03/2020,0,0,0
Texas,US,35.40081878,-100.8129222,28/03/2020,0,0,0
Washington,US,47.14003705,-123.7820567,28/03/2020,1,0,0
Kentucky,US,37.46231118,-86.34248968,28/03/2020,0,0,0
Texas,US,33.62744998,-96.67753461,28/03/2020,2,0,0
Virginia,US,36.65677234,-81.23215889,28/03/2020,0,0,0
Kansas,US,38.4808095,-101.8061079,28/03/2020,0,0,0
Nebraska,US,41.56742671,-98.52150266,28/03/2020,0,0,0
Kentucky,US,37.26484328,-85.5540745,28/03/2020,0,0,0
Wisconsin,US,42.6794956,-89.60243287,28/03/2020,4,0,0
Wisconsin,US,43.80025981,-89.04679553,28/03/2020,0,0,0
West Virginia,US,37.9463652,-80.45335881,28/03/2020,1,0,0
Alabama,US,32.85504247,-87.95684022,28/03/2020,3,0,0
Arkansas,US,36.1173546,-90.55832668,28/03/2020,1,0,0
Georgia,US,33.5769205,-83.17139104,28/03/2020,1,0,0
Illinois,US,39.35907414,-90.388865,28/03/2020,0,0,0
Indiana,US,39.03630547,-86.96223202,28/03/2020,0,0,0
Iowa,US,42.03614551,-94.39658081,28/03/2020,0,0,0
Mississippi,US,31.21444233,-88.63922281,28/03/2020,0,0,0
Missouri,US,37.2575872,-93.34230916,28/03/2020,41,4,0
New York,US,42.275797,-74.12384884,28/03/2020,7,0,0
North Carolina,US,35.48544173,-77.67578087,28/03/2020,3,0,0
Ohio,US,39.69116283,-83.89032084,28/03/2020,3,0,0
Pennsylvania,US,39.85746531,-80.22357106,28/03/2020,6,0,0
Tennessee,US,36.17470125,-82.84691273,28/03/2020,8,0,0
Virginia,US,38.29545894,-78.46525378,28/03/2020,1,0,0
Arizona,US,33.21498827,-109.2405279,28/03/2020,0,0,0
Virginia,US,36.67878901,-77.56351439,28/03/2020,0,0,0
Kentucky,US,38.54332505,-82.9215658,28/03/2020,0,0,0
South Carolina,US,34.89502264,-82.37295012,28/03/2020,57,1,0
Kansas,US,37.8774388,-96.23250453,28/03/2020,0,0,0
South Carolina,US,34.15272415,-82.12715789,28/03/2020,3,0,0
Oklahoma,US,34.93535801,-99.5605612,28/03/2020,0,0,0
Texas,US,32.47940482,-94.81591935,28/03/2020,4,0,0
South Dakota,US,43.19419064,-99.18883902,28/03/2020,0,0,0
Mississippi,US,33.77036166,-89.80245083,28/03/2020,2,0,0
North Dakota,US,47.45785838,-98.23850925,28/03/2020,0,0,0
Texas,US,30.54579585,-95.98902499,28/03/2020,2,0,0
Illinois,US,41.28569601,-88.41905692,28/03/2020,2,0,0
Iowa,US,42.40183723,-92.78829551,28/03/2020,0,0,0
Missouri,US,40.11406587,-93.56509276,28/03/2020,0,0,0
Tennessee,US,35.38433717,-85.72142731,28/03/2020,2,0,0
New Mexico,US,34.86319296,-104.790669,28/03/2020,0,0,0
Texas,US,29.58165339,-97.94786822,28/03/2020,8,0,0
Ohio,US,40.05026529,-81.49248905,28/03/2020,0,0,0
North Carolina,US,36.07959451,-79.78824948,28/03/2020,34,0,0
Florida,US,29.93543004,-85.2427099,28/03/2020,0,0,0
Colorado,US,38.66611652,-107.0320729,28/03/2020,66,1,0
Iowa,US,41.68378965,-94.50111014,28/03/2020,0,0,0
Georgia,US,33.96044201,-84.02137802,28/03/2020,129,1,0
South Dakota,US,44.29299053,-101.539099,28/03/2020,0,0,0
Georgia,US,34.63331566,-83.53094677,28/03/2020,0,0,0
Alaska,US,59.09893571,-135.4679843,28/03/2020,0,0,0
Alabama,US,32.76039258,-87.63284988,28/03/2020,0,0,0
Texas,US,34.07044901,-101.8268114,28/03/2020,1,0,0
North Carolina,US,36.25669272,-77.6556109,28/03/2020,1,0,0
Virginia,US,36.76654925,-78.93512622,28/03/2020,1,0,0
Georgia,US,34.32207823,-83.81896936,28/03/2020,31,0,0
Nebraska,US,40.87257079,-98.50218293,28/03/2020,3,1,0
Texas,US,34.5307555,-100.6813852,28/03/2020,0,0,0
Tennessee,US,36.21990035,-83.26586179,28/03/2020,2,0,0
Florida,US,30.49673973,-82.94998918,28/03/2020,0,0,0
Illinois,US,38.08163641,-88.53883373,28/03/2020,0,0,0
Indiana,US,40.07306535,-86.05244729,28/03/2020,64,0,0
Iowa,US,42.38382428,-93.70197703,28/03/2020,0,0,0
Kansas,US,37.99978709,-101.7921066,28/03/2020,0,0,0
Nebraska,US,40.87349452,-98.02099117,28/03/2020,0,0,0
New York,US,43.66146647,-74.49721957,28/03/2020,2,0,0
Ohio,US,39.19673558,-84.54502924,28/03/2020,71,0,0
Tennessee,US,35.17670231,-85.16652245,28/03/2020,35,1,0
Texas,US,31.70470573,-98.11083887,28/03/2020,0,0,0
South Dakota,US,44.67385954,-97.18829593,28/03/2020,1,0,0
Massachusetts,US,42.13440424,-72.63235561,28/03/2020,183,4,0
Massachusetts,US,42.33997957,-72.65898478,28/03/2020,30,0,0
West Virginia,US,39.32103553,-78.60826476,28/03/2020,0,0,0
South Carolina,US,32.77419582,-81.13845571,28/03/2020,0,0,0
Virginia,US,37.03513786,-76.35879121,28/03/2020,7,1,0
Georgia,US,33.2721566,-82.99766919,28/03/2020,0,0,0
Illinois,US,40.40423981,-91.16313899,28/03/2020,0,0,0
Indiana,US,39.82304555,-85.77566351,28/03/2020,19,1,0
Iowa,US,43.08178477,-93.73454884,28/03/2020,3,0,0
Kentucky,US,37.83766422,-86.78280584,28/03/2020,1,0,0
Maine,US,44.59816444,-68.38401854,28/03/2020,0,0,0
Mississippi,US,30.41830223,-89.48851033,28/03/2020,9,1,0
Ohio,US,41.00250487,-83.66838948,28/03/2020,3,0,0
Tennessee,US,36.52692871,-83.22375847,28/03/2020,0,0,0
West Virginia,US,40.51943859,-80.57461608,28/03/2020,1,0,0
South Dakota,US,44.54708407,-99.00386459,28/03/2020,0,0,0
Virginia,US,37.7583355,-77.49464673,28/03/2020,3,0,0
Texas,US,36.27743284,-101.3545796,28/03/2020,0,0,0
South Dakota,US,43.6746384,-97.78715148,28/03/2020,0,0,0
Georgia,US,33.79602175,-85.21005667,28/03/2020,1,0,0
Florida,US,27.49293939,-81.80956574,28/03/2020,0,0,0
Tennessee,US,35.20772017,-88.99161161,28/03/2020,1,0,0
Texas,US,34.28944521,-99.74632408,28/03/2020,0,0,0
Illinois,US,37.51810645,-88.26873022,28/03/2020,0,0,0
Iowa,US,42.38353877,-93.23654611,28/03/2020,1,0,0
Kentucky,US,37.6976111,-85.96319251,28/03/2020,2,0,0
Ohio,US,40.66015414,-83.65929931,28/03/2020,0,0,0
Tennessee,US,35.19732531,-88.18593755,28/03/2020,1,0,0
Texas,US,30.33364686,-94.38931817,28/03/2020,6,0,0
New Mexico,US,35.85751555,-103.8220938,28/03/2020,0,0,0
South Dakota,US,45.58015551,-103.4958629,28/03/2020,0,0,0
West Virginia,US,39.00683177,-78.85855301,28/03/2020,0,0,0
Maryland,US,39.55010644,-76.3077594,28/03/2020,21,0,0
Kentucky,US,36.85699301,-83.21899516,28/03/2020,0,0,0
Nebraska,US,40.17658508,-99.40438879,28/03/2020,0,0,0
Oklahoma,US,34.7440135,-99.84741652,28/03/2020,0,0,0
North Carolina,US,35.36731853,-78.87243571,28/03/2020,11,1,0
Oregon,US,43.06422669,-118.9666306,28/03/2020,0,0,0
Kansas,US,37.19175361,-98.07578384,28/03/2020,0,0,0
Oklahoma,US,36.78836519,-99.6679804,28/03/2020,0,0,0
Georgia,US,32.73709786,-84.90538572,28/03/2020,1,0,0
Texas,US,29.85864939,-95.39339521,28/03/2020,445,2,0
Indiana,US,38.19467379,-86.10948271,28/03/2020,7,0,0
Iowa,US,41.68330137,-95.81558439,28/03/2020,8,0,0
Kentucky,US,38.44188174,-84.32869741,28/03/2020,10,0,0
Mississippi,US,30.51359752,-89.12467576,28/03/2020,38,1,0
Missouri,US,40.35570088,-93.99222144,28/03/2020,0,0,0
Ohio,US,40.29380509,-81.09068544,28/03/2020,0,0,0
Texas,US,32.54935988,-94.36934071,28/03/2020,1,0,0
West Virginia,US,39.2853852,-80.37919577,28/03/2020,4,0,0
Virginia,US,38.43542574,-78.87536254,28/03/2020,5,0,0
Georgia,US,34.34626973,-82.96567682,28/03/2020,1,0,0
Kentucky,US,37.29943898,-85.88461055,28/03/2020,0,0,0
Connecticut,US,41.80283011,-72.73103891,28/03/2020,228,2,0
Texas,US,35.84008013,-102.6029022,28/03/2020,0,0,0
Kansas,US,38.04293782,-97.42747573,28/03/2020,1,0,0
Kansas,US,37.5620394,-100.8710738,28/03/2020,0,0,0
Oklahoma,US,35.222576,-95.11513306,28/03/2020,0,0,0
Texas,US,33.17823584,-99.73037358,28/03/2020,0,0,0
Hawaii,US,19.60121157,-155.5210167,28/03/2020,10,0,0
Tennessee,US,36.44355426,-82.94885298,28/03/2020,2,0,0
Nebraska,US,40.52451972,-101.0603568,28/03/2020,0,0,0
Texas,US,30.05669873,-98.02944344,28/03/2020,13,0,0
North Carolina,US,35.55269063,-82.98196486,28/03/2020,0,0,0
Tennessee,US,35.58332824,-89.28536625,28/03/2020,0,0,0
Georgia,US,33.29686567,-85.12886832,28/03/2020,1,1,0
Texas,US,35.83764858,-100.2703577,28/03/2020,0,0,0
Arkansas,US,33.73325583,-93.66935133,28/03/2020,0,0,0
Illinois,US,40.81908672,-90.92491462,28/03/2020,0,0,0
Kentucky,US,37.79344553,-87.57392021,28/03/2020,3,0,0
North Carolina,US,35.33788927,-82.4766782,28/03/2020,9,0,0
Tennessee,US,35.65581134,-88.38600175,28/03/2020,0,0,0
Texas,US,32.21128872,-95.85846587,28/03/2020,0,0,0
Indiana,US,39.76719009,-86.51037283,28/03/2020,36,2,0
Florida,US,26.55386945,-81.16469006,28/03/2020,0,0,0
Minnesota,US,45.00761521,-93.47694895,28/03/2020,152,2,0
Virginia,US,37.53460572,-77.39326555,28/03/2020,31,2,0
Alabama,US,31.51148016,-85.24267944,28/03/2020,0,0,0
Georgia,US,33.4533428,-84.1481466,28/03/2020,50,1,0
Illinois,US,41.3533994,-90.13296166,28/03/2020,2,0,0
Indiana,US,39.93029017,-85.39625719,28/03/2020,1,0,0
Iowa,US,40.98767962,-91.54436349,28/03/2020,2,0,0
Kentucky,US,38.44942688,-85.11587507,28/03/2020,0,0,0
Missouri,US,38.38482826,-93.79293734,28/03/2020,1,0,0
Ohio,US,41.3339642,-84.06830637,28/03/2020,0,0,0
Tennessee,US,36.33160906,-88.30121797,28/03/2020,0,0,0
Virginia,US,36.68542395,-79.87634026,28/03/2020,0,0,0
New York,US,43.42034246,-74.96145307,28/03/2020,9,1,0
Florida,US,28.55364461,-82.42700204,28/03/2020,13,0,0
North Carolina,US,36.3607755,-76.98104134,28/03/2020,3,0,0
North Dakota,US,46.43375068,-102.4632417,28/03/2020,0,0,0
Kentucky,US,36.6794808,-88.97875928,28/03/2020,0,0,0
Tennessee,US,35.80609681,-87.47643507,28/03/2020,0,0,0
Missouri,US,37.94163617,-93.3203037,28/03/2020,0,0,0
New Mexico,US,31.91383467,-108.7151824,28/03/2020,0,0,0
Texas,US,26.39418217,-98.18299696,28/03/2020,18,0,0
Ohio,US,39.1839264,-83.60331456,28/03/2020,1,0,0
Virginia,US,38.35799465,-79.56124594,28/03/2020,0,0,0
Florida,US,27.34254618,-81.34071957,28/03/2020,10,1,0
Montana,US,48.62879827,-110.1129252,28/03/2020,1,0,0
Texas,US,31.99045053,-97.13423143,28/03/2020,0,0,0
Florida,US,27.9276559,-82.32013172,28/03/2020,195,2,0
New Hampshire,US,42.91537785,-71.7200253,28/03/2020,43,2,0
Michigan,US,41.88753639,-84.59312019,28/03/2020,7,0,0
Mississippi,US,32.2656285,-90.44435448,28/03/2020,58,0,0
Colorado,US,37.82247444,-107.3004345,28/03/2020,1,0,0
Nebraska,US,40.17609175,-101.0416477,28/03/2020,0,0,0
Ohio,US,39.49537927,-82.47991446,28/03/2020,0,0,0
Texas,US,33.60771256,-102.3431676,28/03/2020,7,0,0
Kansas,US,38.08780079,-99.89829881,28/03/2020,0,0,0
North Carolina,US,35.01888303,-79.23651674,28/03/2020,2,0,0
Florida,US,30.86747479,-85.81319222,28/03/2020,0,0,0
Mississippi,US,33.12345854,-90.08923538,28/03/2020,13,1,0
Ohio,US,40.56163713,-81.92635677,28/03/2020,0,0,0
Missouri,US,40.09799248,-95.2163888,28/03/2020,0,0,0
Nebraska,US,42.45522056,-98.78402558,28/03/2020,0,0,0
Hawaii,US,21.45803166,-157.9712182,28/03/2020,108,0,0
Texas,US,32.42990927,-97.83242024,28/03/2020,3,0,0
Oregon,US,45.51872811,-121.6552036,28/03/2020,1,0,0
Nebraska,US,41.91586243,-101.1354293,28/03/2020,0,0,0
Alaska,US,58.29307365,-135.6424424,28/03/2020,0,0,0
Virginia,US,37.29186313,-77.29754684,28/03/2020,1,0,0
Kentucky,US,37.30939025,-87.54670406,28/03/2020,0,1,0
Texas,US,33.14875072,-95.56351139,28/03/2020,1,0,0
South Carolina,US,33.9212828,-78.99555293,28/03/2020,28,2,0
Arkansas,US,34.31709259,-92.95396325,28/03/2020,1,0,0
Wyoming,US,43.71930657,-108.4423174,28/03/2020,0,0,0
Michigan,US,46.89988536,-88.68495385,28/03/2020,0,0,0
Alabama,US,31.15197924,-85.29939599,28/03/2020,4,0,0
Georgia,US,32.45802497,-83.66879087,28/03/2020,12,1,0
Minnesota,US,43.67129565,-91.49143057,28/03/2020,0,0,0
Tennessee,US,36.28872054,-87.71878828,28/03/2020,2,0,0
Texas,US,31.31925973,-95.42226208,28/03/2020,0,0,0
Arkansas,US,34.09007427,-93.9934871,28/03/2020,1,0,0
Indiana,US,40.48527731,-86.11351892,28/03/2020,9,1,0
Iowa,US,43.35671042,-92.31702714,28/03/2020,0,0,0
